x,y,z
0.4038800597190857,0.8162118196487427,-0.19905920326709747
0.40213629603385925,0.8334053754806519,-0.24715887010097504
0.4077887237071991,0.8453401923179626,-0.2445000261068344
0.3800623118877411,0.8646472096443176,-0.2610132694244385
0.36830705404281616,0.8682012557983398,-0.21146024763584137
0.37225085496902466,0.8723746538162231,-0.25463157892227173
0.3875265419483185,0.8587139248847961,-0.24011926352977753
0.3860865831375122,0.8601581454277039,-0.30808907747268677
0.3832685649394989,0.8791317939758301,-0.3110702335834503
0.38142910599708557,0.8466489315032959,-0.25917255878448486
0.3712456524372101,0.8127480149269104,-0.24613119661808014
0.33559364080429077,0.7867269515991211,-0.295103520154953
0.2936512529850006,0.6856955289840698,-0.5004763007164001
0.3025905191898346,0.6695714592933655,-0.3697948157787323
0.30490025877952576,0.6686316728591919,-0.3311523497104645
0.29567471146583557,0.6613638401031494,-0.3743281960487366
0.2996329963207245,0.6610341668128967,-0.32566919922828674
0.29619887471199036,0.6602111458778381,-0.2537335455417633
0.29589152336120605,0.6695472002029419,-0.3270418643951416
0.29514893889427185,0.667572557926178,-0.30175599455833435
0.29596957564353943,0.6703233122825623,-0.3632005453109741
0.29901283979415894,0.6739088892936707,-0.34638938307762146
0.2977065443992615,0.6739281415939331,-0.36141201853752136
0.29898908734321594,0.6727491021156311,-0.3147319257259369
0.3013395667076111,0.6771151423454285,-0.34326234459877014
0.29815053939819336,0.6800721883773804,-0.4056619703769684
0.30857816338539124,0.6790682077407837,-0.30533847212791443
0.3057743012905121,0.6738293170928955,-0.2205020785331726
0.30409273505210876,0.6727386713027954,-0.20344862341880798
0.2991257309913635,0.6771780252456665,-0.3651287257671356
0.30297189950942993,0.6724444627761841,-0.26976802945137024
0.3024943172931671,0.6769282221794128,-0.35003426671028137
0.30148136615753174,0.6752217411994934,-0.3338439166545868
0.29661914706230164,0.6756873726844788,-0.3669571876525879
0.30520161986351013,0.6730433702468872,-0.398714154958725
0.2958362102508545,0.6749032139778137,-0.2583732306957245
0.29989099502563477,0.6731652021408081,-0.41507160663604736
0.30642226338386536,0.6721435785293579,-0.3097993731498718
