x,y,z
0.4859437048435211,0.6516351103782654,-0.27277040481567383
0.4766559898853302,0.653026282787323,-0.30746904015541077
0.4737507700920105,0.6486998200416565,-0.3121168613433838
0.43823176622390747,0.6421779990196228,-0.325039267539978
0.43235498666763306,0.6445721983909607,-0.26372215151786804
0.43706172704696655,0.642561137676239,-0.29802635312080383
0.4429076313972473,0.6359208226203918,-0.29850080609321594
0.4468056559562683,0.6388141512870789,-0.34535351395606995
0.4479502737522125,0.6459474563598633,-0.35036271810531616
0.4536625146865845,0.6541155576705933,-0.2684888243675232
0.46101900935173035,0.6517436504364014,-0.2622585594654083
0.4577692747116089,0.6552310585975647,-0.28987157344818115
0.44490665197372437,0.6406957507133484,-0.4385710060596466
0.44419726729393005,0.6402135491371155,-0.34054458141326904
0.4364995062351227,0.6420295238494873,-0.30876490473747253
0.43603119254112244,0.6500762104988098,-0.342661052942276
0.43272778391838074,0.6510857343673706,-0.30260661244392395
0.43302303552627563,0.6542503833770752,-0.23356743156909943
0.4309649169445038,0.6516802310943604,-0.2959825396537781
0.43475693464279175,0.6532042026519775,-0.2608010768890381
0.43381157517433167,0.6485903263092041,-0.32412484288215637
0.43534088134765625,0.6569522023200989,-0.3152114152908325
0.43453142046928406,0.6574564576148987,-0.3306954801082611
0.43669742345809937,0.6475141048431396,-0.2734597623348236
0.4323245584964752,0.652244508266449,-0.29573217034339905
0.433815062046051,0.6523119211196899,-0.3628995418548584
0.43727925419807434,0.6501398086547852,-0.2746947705745697
0.436635822057724,0.6555764079093933,-0.20609696209430695
0.4365822672843933,0.6460734009742737,-0.17834103107452393
0.4380738437175751,0.6578550338745117,-0.33658522367477417
0.4348393976688385,0.6545982360839844,-0.22959978878498077
0.4362219274044037,0.6562150120735168,-0.32454803586006165
0.43745777010917664,0.6467271447181702,-0.30000850558280945
0.4365888833999634,0.6551469564437866,-0.3289385437965393
0.4359351694583893,0.6551857590675354,-0.36216703057289124
0.4351108968257904,0.6531593799591064,-0.23236510157585144
0.4344758689403534,0.6531269550323486,-0.3741019666194916
0.4362740218639374,0.6590904593467712,-0.2742973566055298
0.44404929876327515,0.6558546423912048,-0.20697927474975586
0.4365115165710449,0.6548659205436707,-0.1664276123046875
0.44432970881462097,0.6611378192901611,-0.14675478637218475
0.4505303204059601,0.6646454334259033,-0.05707499757409096
0.45672547817230225,0.6628673672676086,-0.028964854776859283
0.4556671380996704,0.657679557800293,-0.008603882044553757
0.4518086910247803,0.6429697871208191,-0.027035020291805267
0.4569428861141205,0.6260243058204651,-0.051137495785951614
0.45499303936958313,0.6231999397277832,-0.06646271049976349
0.45591068267822266,0.624539852142334,-0.041177596896886826
0.4570218622684479,0.6262900829315186,-0.04354284331202507
0.45945796370506287,0.6346689462661743,-0.04888106510043144
0.45663076639175415,0.6270039677619934,-0.025860290974378586
0.4554426670074463,0.6190602779388428,-0.048018135130405426
0.4559217393398285,0.6201246380805969,-0.049840543419122696
0.460419625043869,0.6251531839370728,-0.032542962580919266
0.45687541365623474,0.6286466121673584,-0.05540009215474129
0.45823752880096436,0.6247768402099609,-0.038358211517333984
0.4545517563819885,0.6229025721549988,-0.04037153720855713
