
NormalizedLandmark(x=0.39591285586357117, y=0.39316824078559875, z=-0.44063931703567505, visibility=0.9865338802337646, presence=0.9839704632759094)
NormalizedLandmark(x=0.39990028738975525, y=0.392777681350708, z=-0.437010258436203, visibility=0.9846872687339783, presence=0.9894445538520813)
NormalizedLandmark(x=0.4009341299533844, y=0.4092821776866913, z=-0.4643332064151764, visibility=0.9871178269386292, presence=0.989813506603241)
NormalizedLandmark(x=0.3976894021034241, y=0.41250208020210266, z=-0.5178712010383606, visibility=0.9887028932571411, presence=0.9900621175765991)
NormalizedLandmark(x=0.3986925184726715, y=0.38997623324394226, z=-0.4641525149345398, visibility=0.9829677939414978, presence=0.9801827669143677)
NormalizedLandmark(x=0.404098778963089, y=0.38823866844177246, z=-0.40178370475769043, visibility=0.9815855026245117, presence=0.9876552224159241)
NormalizedLandmark(x=0.39824286103248596, y=0.41513893008232117, z=-0.4802040457725525, visibility=0.9814966917037964, presence=0.9829718470573425)
NormalizedLandmark(x=0.4066663086414337, y=0.38998696208000183, z=-0.4486522376537323, visibility=0.9817343950271606, presence=0.9829384684562683)
NormalizedLandmark(x=0.41081884503364563, y=0.39872488379478455, z=-0.4357610046863556, visibility=0.9780887961387634, presence=0.9814797043800354)
NormalizedLandmark(x=0.40387287735939026, y=0.40451088547706604, z=-0.4612474739551544, visibility=0.9826412796974182, presence=0.9867476224899292)
NormalizedLandmark(x=0.40203434228897095, y=0.4008532762527466, z=-0.4036121070384979, visibility=0.9856564998626709, presence=0.9888262748718262)
NormalizedLandmark(x=0.4042437970638275, y=0.3995441794395447, z=-0.4606077969074249, visibility=0.9839058518409729, presence=0.9858178496360779)
NormalizedLandmark(x=0.3981635272502899, y=0.38498780131340027, z=-0.3052830100059509, visibility=0.9748825430870056, presence=0.9881806373596191)
NormalizedLandmark(x=0.3810789883136749, y=0.3920506238937378, z=-0.41693243384361267, visibility=0.9930043816566467, presence=0.9872243404388428)
NormalizedLandmark(x=0.3642991781234741, y=0.3850302994251251, z=-0.36896881461143494, visibility=0.9923126101493835, presence=0.9885236620903015)
NormalizedLandmark(x=0.35161691904067993, y=0.44158706068992615, z=-0.3639271557331085, visibility=0.9981339573860168, presence=0.9974814057350159)
NormalizedLandmark(x=0.3005892336368561, y=0.49408966302871704, z=-0.4060582220554352, visibility=0.9950541257858276, presence=0.9855704307556152)
NormalizedLandmark(x=0.2757124602794647, y=0.5857365727424622, z=-0.15300726890563965, visibility=0.9930099248886108, presence=0.9832946062088013)
NormalizedLandmark(x=0.27479031682014465, y=0.6592118740081787, z=-0.23579014837741852, visibility=0.9907367825508118, presence=0.9732690453529358)
NormalizedLandmark(x=0.2779747247695923, y=0.7075012922286987, z=-0.10873280465602875, visibility=0.9972236156463623, presence=0.9935339689254761)
NormalizedLandmark(x=0.2736486494541168, y=0.7932182550430298, z=-0.17642498016357422, visibility=0.9950844645500183, presence=0.9948694705963135)
NormalizedLandmark(x=0.2872515618801117, y=0.8324301838874817, z=-0.16064517199993134, visibility=0.9954698085784912, presence=0.9956647753715515)
NormalizedLandmark(x=0.29677534103393555, y=0.8542674779891968, z=-0.13149257004261017, visibility=0.9921546578407288, presence=0.992918074131012)
NormalizedLandmark(x=0.30135029554367065, y=0.8760232925415039, z=-0.009365119971334934, visibility=0.9892862439155579, presence=0.9928652048110962)
NormalizedLandmark(x=0.2954823076725006, y=0.8802879452705383, z=0.10015273094177246, visibility=0.9947624802589417, presence=0.9968908429145813)
NormalizedLandmark(x=0.3061462342739105, y=0.8732669949531555, z=-0.024017639458179474, visibility=0.9828768372535706, presence=0.9797422289848328)
NormalizedLandmark(x=0.2965383529663086, y=0.8766543865203857, z=0.036813654005527496, visibility=0.9806352853775024, presence=0.9743059873580933)
