x,y,z
0.7326174974441528,0.805232048034668,-0.09490785747766495
0.7258959412574768,0.8224663734436035,-0.12239623814821243
0.7202654480934143,0.8326935768127441,-0.11868613213300705
0.6573231816291809,0.8950993418693542,-0.1545165479183197
0.6501230001449585,0.892196774482727,-0.09379756450653076
0.6460466384887695,0.8828785419464111,-0.10954020172357559
0.6506308913230896,0.8554531931877136,-0.052600566297769547
0.6592428684234619,0.8856713771820068,-0.1381250023841858
0.6597859859466553,0.8795634508132935,-0.18624915182590485
0.6734466552734375,0.8866028785705566,-0.13115189969539642
0.6754593849182129,0.8590195178985596,-0.16718921065330505
0.7151520252227783,0.8614323139190674,-0.21785800158977509
0.7498737573623657,0.7597488760948181,-0.3489050269126892
0.7417809367179871,0.7011680006980896,-0.24697966873645782
0.733160674571991,0.6701902151107788,-0.2703295350074768
0.7258356809616089,0.6677873730659485,-0.24649813771247864
0.7269071340560913,0.6643558740615845,-0.21060903370380402
0.726151168346405,0.6671268939971924,-0.1532033085823059
0.7246705293655396,0.6686384081840515,-0.26980769634246826
0.7336905598640442,0.663810133934021,-0.19169080257415771
0.7335531115531921,0.6652274131774902,-0.24690362811088562
0.7258431911468506,0.664556622505188,-0.21099258959293365
0.7335837483406067,0.6652150750160217,-0.23813588917255402
0.7356747984886169,0.6672335267066956,-0.1880946308374405
0.7233044505119324,0.6624018549919128,-0.15286627411842346
0.7435985207557678,0.6864356398582458,-0.329997181892395
0.7296581268310547,0.6658417582511902,-0.24431873857975006
0.7305071949958801,0.6598821878433228,-0.22441139817237854
0.7272720336914062,0.6719123125076294,-0.21305344998836517
0.7266800999641418,0.643969714641571,-0.3253403604030609
0.7351129055023193,0.6560274958610535,-0.20641912519931793
0.7276175618171692,0.6728473901748657,-0.24412693083286285
0.7417475581169128,0.6700534224510193,-0.283597469329834
0.7312046885490417,0.6657332181930542,-0.25336122512817383
0.7288867831230164,0.6518502831459045,-0.2556766867637634
0.728907585144043,0.6663381457328796,-0.16148701310157776
0.7318436503410339,0.6573948860168457,-0.2260262370109558
0.7352539300918579,0.654485285282135,-0.197440966963768
0.7415682077407837,0.6566349267959595,-0.17906226217746735
0.7279385924339294,0.6434609293937683,-0.12724293768405914
0.727573812007904,0.6584452986717224,-0.09793837368488312
0.7000427842140198,0.6647861003875732,-0.01081101130694151
