x,y,z
0.0032110214233398438,-0.0007691681385040283,0.029684096574783325
0.004772007465362549,0.003367304801940918,0.09583322703838348
0.009924829006195068,-0.00027507543563842773,0.1768844649195671
0.013427555561065674,0.010159671306610107,0.193846195936203
0.011015057563781738,0.016053050756454468,0.1670069918036461
0.008489131927490234,0.019015878438949585,0.1459832265973091
0.006354868412017822,0.008820027112960815,0.1155502200126648
0.007240951061248779,0.015755504369735718,0.13682552427053452
0.00972205400466919,0.015695810317993164,0.07652398943901062
0.013496458530426025,0.0023367106914520264,0.14035319536924362
0.00893867015838623,0.015384644269943237,0.11753113567829132
0.010215461254119873,-0.0020053982734680176,0.05547277629375458
0.009616553783416748,0.004546463489532471,0.13607892394065857
0.011500179767608643,-0.010786443948745728,0.07395288348197937
0.006817758083343506,-0.01320752501487732,0.032364338636398315
0.01432347297668457,-0.004222065210342407,0.07472248375415802
0.008501172065734863,-0.0199165940284729,0.08538660407066345
0.011512696743011475,-0.01736965775489807,0.05418926477432251
0.005566060543060303,-0.014371484518051147,0.08818228542804718
0.01653122901916504,-0.016392141580581665,0.03277784585952759
0.005576729774475098,-0.011576622724533081,0.10816097259521484
0.012338399887084961,-0.013213396072387695,0.06876645982265472
0.00981360673904419,-0.021922528743743896,0.011823967099189758
0.019461750984191895,-0.002597719430923462,-0.006354659795761108
0.012111961841583252,-0.008450150489807129,0.036124154925346375
0.022760987281799316,0.00347939133644104,0.04432983696460724
0.017197608947753906,0.009250223636627197,0.1081773191690445
0.012086927890777588,0.0010935664176940918,0.18298854678869247
0.01180952787399292,0.005105406045913696,0.13181161880493164
0.010329782962799072,0.008118659257888794,0.13607890158891678
0.015376031398773193,0.00472337007522583,0.12732502818107605
0.016954243183135986,0.004565060138702393,0.08300147950649261
0.009716451168060303,0.001674056053161621,0.14721868932247162
0.011355936527252197,0.007722407579421997,0.12591460347175598
0.016795694828033447,0.012141793966293335,0.12989285588264465
0.010581552982330322,0.006317645311355591,0.16660422086715698
0.007620573043823242,0.008018702268600464,0.1791151538491249
0.006554603576660156,-0.0008026659488677979,0.05250610411167145
0.01260387897491455,-0.012072652578353882,0.06373369693756104
0.0030771493911743164,-0.010448873043060303,0.06287732720375061
0.008790016174316406,-0.023965775966644287,0.061322689056396484
0.018572866916656494,-0.02483263611793518,0.01799929141998291
0.01248478889465332,-0.035238295793533325,0.06674744188785553
0.009012222290039062,-0.02780011296272278,0.13393305987119675
0.0136948823928833,-0.013481706380844116,0.06459641456604004
0.022270381450653076,-0.03821524977684021,0.06993257999420166
0.021380305290222168,-0.024859130382537842,0.007569730281829834
0.012851893901824951,-0.029602259397506714,0.20905859023332596
0.010290861129760742,-0.026797205209732056,0.17627979069948196
0.01890087127685547,-0.030627816915512085,0.056615859270095825
0.027680814266204834,-0.015577614307403564,0.017266690731048584
0.025270700454711914,-0.016890019178390503,0.03761652112007141
0.024408698081970215,-0.039965808391571045,0.08239288628101349
0.02355647087097168,-0.036721616983413696,0.03442060947418213
0.027866661548614502,-0.03024691343307495,0.07648579776287079
0.02047795057296753,-0.032113999128341675,0.10275103151798248
0.029585301876068115,-0.03559640049934387,0.15020745247602463
0.02577263116836548,-0.044346362352371216,0.1687832772731781
0.031577110290527344,-0.03975844383239746,0.11773471534252167
0.029376208782196045,-0.03839728236198425,0.11522376537322998
0.030488967895507812,-0.03642231225967407,0.14078940451145172
0.021227478981018066,-0.04514637589454651,0.26501062139868736
0.02745640277862549,-0.023993760347366333,0.11527785658836365
0.022854626178741455,-0.04948219656944275,0.14844926446676254
0.02197796106338501,-0.031305670738220215,0.09104692935943604
0.02462249994277954,-0.02978333830833435,0.11687235534191132
0.020326554775238037,-0.0316692590713501,0.1711253598332405
0.028017640113830566,-0.017305761575698853,0.10731741786003113
0.023855209350585938,-0.037397027015686035,0.1752217635512352
0.030361175537109375,-0.029458582401275635,0.028976529836654663
0.026624083518981934,-0.03460419178009033,0.1667640432715416
0.023170888423919678,-0.026945382356643677,0.10095085203647614
0.029309511184692383,-0.04076319932937622,0.19602516666054726
0.02263695001602173,-0.03914317488670349,0.08362382650375366
0.02905130386352539,-0.03636249899864197,0.07531072199344635
0.02570629119873047,-0.022768020629882812,0.09573407471179962
0.02680337429046631,-0.043844521045684814,0.12400652468204498
0.025713682174682617,-0.021976560354232788,0.1093883067369461
0.02298492193222046,-0.033290356397628784,-0.016472309827804565
0.022523462772369385,-0.034654974937438965,0.00206148624420166
0.02173435688018799,-0.03196609020233154,0.013962313532829285
0.021793782711029053,-0.028179705142974854,0.036424458026885986
0.019740581512451172,-0.039691388607025146,0.02891017496585846
0.022548258304595947,-0.03504544496536255,0.06524056196212769
0.015578687191009521,-0.04488980770111084,0.036983177065849304
0.02165377140045166,-0.039135873317718506,0.02814604341983795
0.018896758556365967,-0.027334988117218018,0.021137699484825134
0.012441515922546387,-0.05279231071472168,0.020440980792045593
0.02221822738647461,-0.039687514305114746,0.008150294423103333
0.01663947105407715,-0.0356636643409729,0.033610016107559204
0.017442643642425537,-0.04269412159919739,-0.030132532119750977
0.023676574230194092,-0.029565930366516113,0.030533120036125183
0.020237326622009277,-0.023417264223098755,0.024516001343727112
0.022022128105163574,-0.0388047993183136,0.02977307140827179
0.021222591400146484,-0.018857449293136597,0.03330659866333008
0.03292882442474365,-0.04054313898086548,0.03445616364479065
0.024129629135131836,-0.030877232551574707,0.06835466623306274
0.023968398571014404,-0.03617885708808899,0.0563284307718277
0.03103041648864746,-0.022188156843185425,0.06775768101215363
0.0249747633934021,-0.03702870011329651,0.08359862864017487
0.023535072803497314,-0.03599485754966736,0.11235275864601135
