x,y,z
-0.01121261715888977,0.012912750244140625,0.04538165032863617
-0.012191802263259888,0.008957475423812866,0.13627369701862335
-0.00887957215309143,0.00232851505279541,0.20570030808448792
-0.009713023900985718,0.01153707504272461,0.2285282015800476
-0.014220327138900757,0.012006491422653198,0.19491960853338242
-0.018303751945495605,0.014964967966079712,0.16899999231100082
-0.013445943593978882,0.012366384267807007,0.1987345740199089
-0.012731373310089111,0.006389915943145752,0.20468738675117493
-0.018417328596115112,0.018545418977737427,0.14020705223083496
-0.015318810939788818,-0.0031602978706359863,0.1875070109963417
-0.01700592041015625,0.01385769248008728,0.17996211349964142
-0.013322144746780396,-0.017803311347961426,0.12724453210830688
-0.011359632015228271,-0.007694721221923828,0.16732844710350037
-0.004408538341522217,-0.013498544692993164,0.11326132714748383
-0.01237979531288147,-0.03331083059310913,0.10422360897064209
-0.01162746548652649,-0.02522587776184082,0.09615010023117065
-0.0162431001663208,-0.022305458784103394,0.11650389432907104
-0.0113450288772583,-0.02629488706588745,0.1194448471069336
-0.019594579935073853,-0.021472960710525513,0.10817068815231323
-0.014532804489135742,-0.026203036308288574,0.10449081659317017
-0.011369287967681885,-0.024098485708236694,0.17598333954811096
-0.012362241744995117,-0.02375417947769165,0.10090076923370361
-0.015769273042678833,-0.02683606743812561,0.10846985876560211
-0.01356080174446106,-0.00663796067237854,0.013604998588562012
-0.013368755578994751,-0.028168439865112305,0.059910908341407776
-0.010132074356079102,-0.01595643162727356,0.11997969448566437
-0.01683950424194336,-0.016995549201965332,0.17077993601560593
-0.012154877185821533,-0.005747020244598389,0.2511807456612587
-0.011439323425292969,-0.008362382650375366,0.22242239490151405
-0.01753219962120056,-0.0011780261993408203,0.169028140604496
-0.012772142887115479,-0.001684337854385376,0.20974865555763245
-0.018637806177139282,-0.007544159889221191,0.13697606325149536
-0.01693090796470642,-0.010148435831069946,0.23744044080376625
-0.015397995710372925,-0.008505821228027344,0.16601289808750153
-0.017383873462677002,-0.013497650623321533,0.19190380722284317
-0.013485699892044067,-0.004149734973907471,0.204544335603714
-0.01669403910636902,-0.01432877779006958,0.19165536016225815
-0.01537349820137024,-0.022176891565322876,0.07880625128746033
-0.006051748991012573,-0.015811413526535034,0.1382821500301361
-0.011684179306030273,-0.027361810207366943,0.1388523429632187
-0.022168129682540894,-0.02426213026046753,0.1059892326593399
-0.020772814750671387,-0.017795443534851074,0.09833508729934692
-0.026055634021759033,-0.027149170637130737,0.10228176414966583
-0.019993364810943604,-0.027328819036483765,0.0599486380815506
-0.024649769067764282,-0.012282103300094604,0.04916417598724365
-0.02771422266960144,-0.04301273822784424,0.037497252225875854
-0.028132855892181396,-0.01367950439453125,-0.00019499659538269043
-0.02113896608352661,-0.024516314268112183,0.10679449141025543
-0.01995489001274109,-0.0319514274597168,0.03617189824581146
-0.02125975489616394,-0.027564913034439087,0.034070685505867004
-0.01697087287902832,-0.021179020404815674,0.040438294410705566
-0.015109211206436157,-0.023292899131774902,0.044137731194496155
-0.016799241304397583,-0.02777773141860962,0.14263810217380524
-0.012393444776535034,-0.03565070033073425,0.08338961005210876
-0.009798556566238403,-0.039202988147735596,0.12393125891685486
-0.012935727834701538,-0.04573628306388855,0.11806479096412659
-0.00867849588394165,-0.04004374146461487,0.2083427459001541
-0.01147913932800293,-0.0416637659072876,0.2231699340045452
-0.008216053247451782,-0.03917968273162842,0.2251966930925846
